timestamp,city,hour,day_of_week,vehicle_type,distance_km,emission_rate,vehicle_density,travel_time_min,emission_label,city_emission_factor
2012-09-14T14:25:53.297021,New York,14,4,truck,30,41.001,69,3.57,1,1.4
2012-09-14T20:31:47.637247,Houston,20,4,sedan,40,14.456,63,3.18,0,1.7
2012-09-14T23:16:44.780266,Detroit,23,4,truck,70,39.045,15,2.59,1,1.5
2012-09-15T10:34:58.587962,San Francisco,10,5,truck,40,38.491,34,3.06,1,1.2
2012-09-15T14:53:20.543523,New York,14,5,sedan,60,9.025,76,3.64,0,1.4
2012-09-15T19:12:36.531249,Detroit,19,5,sedan,80,15.758,90,3.88,0,1.5
2012-09-15T19:16:06.937870,Detroit,19,5,sedan,90,14.269,61,2.84,0,1.5
2012-09-15T19:33:34.163919,Detroit,19,5,old_diesel,60,57.383,119,3.95,1,1.5
2012-09-16T04:35:44.838701,Chicago,4,6,sedan,10,11.885,12,2.53,0,1.3
2012-09-16T05:30:18.491214,Rural Midwest,5,6,sedan,40,12.348,1,2.0,0,0.9
2012-09-16T13:16:30.558277,Detroit,13,6,suv,80,22.024,25,2.66,0,1.5
2012-09-16T18:11:32.047097,Rural Midwest,18,6,sedan,80,13.632,18,2.65,0,0.9
2012-09-16T21:46:57.025385,Houston,21,6,old_diesel,30,57.085,51,3.36,1,1.7
2012-09-16T22:39:22.777315,San Francisco,22,6,sedan,80,13.808,9,2.5,0,1.2
2012-09-16T22:58:47.801881,Detroit,22,6,sedan,80,12.78,5,2.6,0,1.5
2012-09-17T06:01:02.515069,Houston,6,0,suv,90,22.687,46,3.4,0,1.7
2012-09-17T06:01:45.383077,Rural Midwest,6,0,truck,60,33.505,13,2.69,1,0.9
2012-09-17T19:08:47.005917,Houston,19,0,bus,60,59.421,131,4.2,1,1.7
2012-09-18T04:33:36.600821,Chicago,4,1,suv,100,24.456,17,2.59,0,1.3
2012-09-18T07:42:41.572081,Boston,7,1,suv,30,24.874,102,3.46,0,1.1
2012-09-18T10:12:27.847452,Rural Midwest,10,1,truck,30,33.716,13,2.36,1,0.9
2012-09-18T22:01:18.549636,Detroit,22,1,sedan,70,13.542,14,2.54,0,1.5
2012-09-19T12:17:57.543926,San Francisco,12,2,sedan,90,12.322,39,3.47,0,1.2
2012-09-19T16:17:08.906351,Houston,16,2,hybrid,90,8.746,75,3.73,0,1.7
2012-09-20T06:50:27.944857,Rural Midwest,6,3,truck,10,40.512,11,2.26,1,0.9
2012-09-20T07:17:06.234250,Detroit,7,3,suv,40,22.566,109,4.51,0,1.5
2012-09-20T10:40:59.575922,Los Angeles,10,3,sedan,60,12.613,73,3.82,0,1.6
2012-09-20T14:14:16.470237,Houston,14,3,truck,40,34.732,81,3.73,1,1.7
2012-09-20T17:55:28.400898,Detroit,17,3,sedan,10,12.137,70,3.16,0,1.5
2012-09-20T19:48:54.817155,New York,19,3,bus,70,51.181,98,3.56,1,1.4
2012-09-20T23:12:23.739088,Boston,23,3,hybrid,80,9.781,13,3.15,0,1.1
2012-09-21T06:18:38.899792,Detroit,6,4,old_diesel,70,53.824,47,3.15,1,1.5
2012-09-21T07:29:27.509101,New York,7,4,sedan,30,10.628,171,4.02,0,1.4
2012-09-22T02:56:59.181394,San Francisco,2,5,suv,60,20.267,9,2.54,0,1.2
2012-09-22T07:55:17.565241,Los Angeles,7,5,bus,50,55.994,188,5.61,1,1.6
2012-09-22T09:43:39.051333,Chicago,9,5,sedan,80,13.703,102,4.4,0,1.3
2012-09-22T23:39:20.534595,Boston,23,5,bus,30,36.458,15,2.38,1,1.1
2012-09-23T08:24:17.936264,Houston,8,6,suv,70,28.756,104,2.88,0,1.7
2012-09-23T14:08:00.827541,Rural Midwest,14,6,sedan,30,15.415,6,2.05,0,0.9
2012-09-24T01:59:44.444829,Rural Midwest,1,0,sedan,90,9.639,3,1.99,0,0.9
2012-09-25T10:02:47.049894,New York,10,1,sedan,80,13.074,60,3.24,0,1.4
2012-09-25T18:58:16.352381,Boston,18,1,truck,20,42.654,127,4.11,1,1.1
2012-09-25T19:24:30.431144,Boston,19,1,sedan,100,16.094,98,3.87,0,1.1
2012-09-26T06:09:50.902402,Los Angeles,6,2,sedan,50,15.416,88,4.04,0,1.6
2012-09-26T14:13:07.800573,Detroit,14,2,old_diesel,10,53.658,44,3.46,1,1.5
2012-09-26T14:45:19.713716,New York,14,2,suv,50,28.755,71,3.68,0,1.4
2012-09-26T16:17:34.350757,New York,16,2,hybrid,20,10.366,65,3.05,0,1.4
2012-09-26T19:04:11.325240,Boston,19,2,suv,90,25.211,119,4.08,0,1.1
2012-09-27T01:42:04.312258,Rural Midwest,1,3,suv,50,25.685,4,3.11,0,0.9
2012-09-27T07:35:26.464897,Detroit,7,3,hybrid,10,9.382,94,3.15,0,1.5
2012-09-27T13:45:06.943226,Houston,13,3,hybrid,50,8.723,60,3.54,0,1.7
2012-09-28T03:55:14.875513,Chicago,3,4,suv,100,26.628,17,2.66,0,1.3
2012-09-28T15:16:10.401853,Boston,15,4,sedan,30,16.873,60,3.47,0,1.1
2012-09-29T17:48:08.922265,Houston,17,5,sedan,80,11.933,150,4.11,0,1.7
2012-09-30T07:16:23.421909,San Francisco,7,6,suv,40,26.802,53,3.06,0,1.2
2012-09-30T08:14:09.867841,Chicago,8,6,hybrid,10,10.874,68,3.65,0,1.3
2012-09-30T09:59:58.743966,Chicago,9,6,suv,60,28.791,69,3.51,0,1.3
2012-09-30T10:31:13.030435,Rural Midwest,10,6,suv,20,24.681,9,2.28,0,0.9
2012-09-30T16:07:33.313448,Los Angeles,16,6,sedan,70,6.337,57,3.38,0,1.6
2012-09-30T22:23:22.763577,San Francisco,22,6,sedan,60,15.897,6,3.25,0,1.2
2012-10-01T14:59:59.541858,Rural Midwest,14,0,truck,100,33.82,9,2.22,1,0.9
2012-10-01T17:15:29.059169,Rural Midwest,17,0,old_diesel,10,65.522,30,3.0,1,0.9
2012-10-02T04:26:18.113436,San Francisco,4,1,sedan,30,13.3,15,2.51,0,1.2
2012-10-02T13:48:00.477707,Boston,13,1,old_diesel,30,42.207,32,3.1,1,1.1
2012-10-02T22:42:56.529294,Los Angeles,22,1,hybrid,90,6.168,25,2.86,0,1.6
2012-10-03T05:55:08.605478,Chicago,5,2,sedan,10,12.014,15,2.54,0,1.3
2012-10-03T14:38:08.546312,San Francisco,14,2,sedan,30,11.556,39,3.22,0,1.2
2012-10-03T14:54:45.354221,Rural Midwest,14,2,sedan,90,15.357,13,3.08,0,0.9
2012-10-03T20:22:59.509824,Rural Midwest,20,2,suv,20,23.541,13,2.92,0,0.9
2012-10-03T22:00:18.564338,Chicago,22,2,sedan,30,10.621,18,2.77,0,1.3
2012-10-04T03:51:14.865199,Chicago,3,3,truck,80,39.327,13,2.49,1,1.3
2012-10-04T08:28:23.155664,Chicago,8,3,truck,10,35.877,148,4.31,1,1.3
2012-10-04T09:41:02.417314,Chicago,9,3,hybrid,70,9.695,103,4.5,0,1.3
2012-10-04T10:01:44.344078,Los Angeles,10,3,sedan,40,14.566,71,3.43,0,1.6
2012-10-04T12:01:14.515170,Boston,12,3,suv,100,22.674,33,3.9,0,1.1
2012-10-04T12:42:25.417302,San Francisco,12,3,suv,80,29.713,44,3.29,0,1.2
2012-10-04T16:03:11.420180,Rural Midwest,16,3,old_diesel,20,66.557,13,3.0,1,0.9
2012-10-04T21:19:58.937680,Detroit,21,3,suv,40,22.723,43,2.82,0,1.5
2012-10-04T21:30:07.720922,Rural Midwest,21,3,bus,20,50.718,13,2.93,1,0.9
2012-10-04T21:57:07.542076,Los Angeles,21,3,sedan,70,12.907,62,3.0,0,1.6
2012-10-05T01:24:16.897698,Chicago,1,4,bus,60,45.05,11,2.9,1,1.3
2012-10-05T15:06:33.617081,Houston,15,4,bus,50,47.5,64,2.61,1,1.7
2012-10-05T21:22:50.046717,Rural Midwest,21,4,hybrid,10,8.703,13,3.36,0,0.9
2012-10-05T22:18:28.953060,Detroit,22,4,sedan,70,12.79,16,2.39,0,1.5
2012-10-06T00:03:55.156462,Los Angeles,0,5,suv,30,23.992,17,2.68,0,1.6
2012-10-06T12:50:54.097307,Detroit,12,5,sedan,40,12.684,29,2.62,0,1.5
2012-10-06T18:38:46.459163,Chicago,18,5,sedan,90,10.085,87,3.84,0,1.3
2012-10-06T21:31:37.935608,New York,21,5,suv,100,20.6,68,3.72,0,1.4
2012-10-07T00:40:30.243606,Detroit,0,6,suv,60,19.634,7,2.91,0,1.5
2012-10-07T20:37:19.845827,Boston,20,6,truck,70,31.517,29,2.91,1,1.1
2012-10-07T20:37:45.733357,San Francisco,20,6,sedan,50,11.546,26,3.07,0,1.2
2012-10-07T23:23:48.043049,Rural Midwest,23,6,suv,60,22.306,1,2.83,0,0.9
2012-10-08T08:28:24.026726,Detroit,8,0,sedan,40,12.816,103,3.7,0,1.5
2012-10-08T15:39:47.100163,Detroit,15,0,suv,100,25.391,52,2.94,0,1.5
2012-10-09T07:58:28.803169,Boston,7,1,truck,70,63.987,86,4.19,1,1.1
2012-10-09T08:17:37.787806,Houston,8,1,sedan,50,11.332,165,4.82,0,1.7
2012-10-10T01:30:57.709610,Los Angeles,1,2,bus,90,45.361,29,2.54,1,1.6
2012-10-10T09:12:46.812784,Detroit,9,2,sedan,70,12.451,85,3.66,0,1.5
2012-10-10T09:34:53.887904,Detroit,9,2,sedan,40,10.768,85,3.54,0,1.5
2012-10-10T12:52:47.815872,Chicago,12,2,bus,90,61.079,39,3.55,1,1.3
2012-10-11T01:19:08.238643,Chicago,1,3,truck,60,45.872,14,2.5,1,1.3
2012-10-11T06:29:19.855765,San Francisco,6,3,bus,10,59.519,80,3.23,1,1.2
2012-10-11T11:50:15.437108,Rural Midwest,11,3,suv,40,24.125,12,2.71,0,0.9
2012-10-12T02:44:20.279203,Detroit,2,4,suv,100,20.727,11,2.6,0,1.5
2012-10-12T14:52:42.661735,Boston,14,4,truck,80,37.494,41,3.0,1,1.1
2012-10-13T10:27:30.558101,San Francisco,10,5,sedan,50,14.793,52,3.54,0,1.2
2012-10-13T15:39:36.624290,Boston,15,5,suv,100,25.601,33,3.23,0,1.1
2012-10-13T17:45:18.165624,Boston,17,5,sedan,70,12.754,43,3.41,0,1.1
2012-10-13T17:50:48.782204,Boston,17,5,truck,90,39.753,77,3.04,1,1.1
2012-10-14T00:15:56.210445,Boston,0,6,truck,10,37.866,10,2.54,1,1.1
2012-10-14T01:35:40.370739,New York,1,6,bus,70,48.657,14,2.68,1,1.4
2012-10-14T11:33:25.913382,Boston,11,6,hybrid,10,8.721,32,3.63,0,1.1
2012-10-15T20:36:28.271784,Detroit,20,0,suv,50,19.85,49,2.92,0,1.5
2012-10-15T22:18:13.031249,Boston,22,0,sedan,80,11.496,13,2.04,0,1.1
2012-10-16T02:48:39.048781,Boston,2,1,sedan,90,11.548,8,2.1,0,1.1
2012-10-16T23:51:21.039180,Chicago,23,1,sedan,40,13.823,19,2.45,0,1.3
2012-10-17T10:24:43.396403,Chicago,10,2,hybrid,40,11.405,66,2.91,0,1.3
2012-10-17T12:16:26.956710,Boston,12,2,sedan,90,14.782,47,3.03,0,1.1
2012-10-17T17:32:01.471768,New York,17,2,sedan,40,13.544,196,5.09,0,1.4
2012-10-17T23:45:11.470044,Chicago,23,2,old_diesel,60,59.583,17,3.17,1,1.3
2012-10-18T06:38:55.244121,Boston,6,3,suv,20,21.988,40,3.11,0,1.1
2012-10-18T06:46:32.240642,New York,6,3,sedan,70,12.083,54,4.1,0,1.4
2012-10-18T09:34:09.514434,Detroit,9,3,suv,10,26.491,120,3.39,0,1.5
2012-10-19T06:56:26.833400,Rural Midwest,6,4,suv,90,18.364,6,2.43,0,0.9
2012-10-19T07:22:26.441437,Chicago,7,4,suv,60,17.162,113,3.9,0,1.3
2012-10-19T14:23:54.975096,San Francisco,14,4,sedan,50,13.618,53,3.9,0,1.2
2012-10-20T08:58:15.414973,Boston,8,5,sedan,100,13.498,76,2.94,0,1.1
2012-10-20T20:25:13.507583,Detroit,20,5,truck,60,40.087,43,3.08,1,1.5
2012-10-21T05:16:47.625891,Los Angeles,5,6,truck,30,42.907,13,2.82,1,1.6
2012-10-21T09:32:38.223075,Boston,9,6,sedan,10,15.748,62,3.31,0,1.1
2012-10-21T10:09:35.117094,Boston,10,6,sedan,70,12.44,25,3.73,0,1.1
2012-10-21T10:47:54.213036,New York,10,6,bus,80,46.978,50,3.7,1,1.4
2012-10-21T11:31:08.439554,Chicago,11,6,suv,40,27.813,37,3.7,0,1.3
2012-10-21T13:37:32.241867,Rural Midwest,13,6,sedan,50,10.3,7,2.65,0,0.9
2012-10-21T22:16:45.682619,Rural Midwest,22,6,suv,90,24.735,2,2.84,0,0.9
2012-10-22T02:42:26.703028,Los Angeles,2,0,sedan,40,10.252,25,2.43,0,1.6
2012-10-22T05:03:34.450058,Chicago,5,0,sedan,100,15.522,16,2.95,0,1.3
2012-10-22T10:53:20.545753,Los Angeles,10,0,sedan,60,12.621,92,3.59,0,1.6
2012-10-22T12:18:42.669860,New York,12,0,suv,30,18.984,88,4.4,0,1.4
2012-10-23T15:27:52.329896,Chicago,15,1,hybrid,90,8.281,65,2.78,0,1.3
2012-10-23T17:53:31.415558,Detroit,17,1,sedan,60,13.018,135,4.26,0,1.5
2012-10-23T20:33:56.986227,Detroit,20,1,truck,90,49.81,58,2.92,1,1.5
2012-10-24T09:14:00.777904,Boston,9,2,sedan,10,13.163,75,3.37,0,1.1
2012-10-24T10:09:44.023197,Detroit,10,2,sedan,60,12.23,58,2.28,0,1.5
2012-10-24T22:19:51.704715,Boston,22,2,suv,70,23.672,11,1.6,0,1.1
2012-10-25T06:34:46.970742,New York,6,3,sedan,80,11.82,59,3.52,0,1.4
2012-10-25T13:06:29.273951,Chicago,13,3,old_diesel,10,63.708,55,3.67,1,1.3
2012-10-26T01:27:07.920767,Chicago,1,4,sedan,70,12.015,14,3.16,0,1.3
2012-10-26T04:08:57.148928,Houston,4,4,sedan,70,11.061,19,2.81,0,1.7
2012-10-26T05:55:01.967237,San Francisco,5,4,suv,60,28.908,15,3.1,0,1.2
2012-10-26T07:51:20.868367,Los Angeles,7,4,suv,70,22.703,121,3.93,0,1.6
2012-10-27T06:42:16.350136,San Francisco,6,5,sedan,30,12.26,32,2.75,0,1.2
2012-10-28T06:17:42.181637,Rural Midwest,6,6,suv,10,23.184,7,3.08,0,0.9
2012-10-28T13:48:56.428116,Detroit,13,6,hybrid,30,8.612,24,3.26,0,1.5
2012-10-28T16:10:52.725415,New York,16,6,hybrid,90,7.821,42,2.73,0,1.4
2012-10-28T18:01:04.961838,Los Angeles,18,6,sedan,10,12.277,114,3.79,0,1.6
2012-10-28T23:12:31.029052,San Francisco,23,6,sedan,100,14.481,9,2.59,0,1.2
2012-10-29T02:23:51.348553,Los Angeles,2,0,truck,90,42.038,31,3.01,1,1.6
2012-10-29T04:30:01.432386,New York,4,0,hybrid,90,7.238,17,3.29,0,1.4
2012-10-29T05:59:15.881369,Boston,5,0,suv,20,20.7,14,3.17,0,1.1
2012-10-29T17:23:58.032069,San Francisco,17,0,bus,70,55.499,150,4.16,1,1.2
2012-10-29T23:07:22.974445,Rural Midwest,23,0,suv,90,28.156,3,2.65,0,0.9
2012-10-30T03:40:53.401542,Los Angeles,3,1,truck,60,40.686,20,3.6,1,1.6
2012-10-30T09:47:07.492290,Los Angeles,9,1,sedan,100,13.4,126,4.29,0,1.6
2012-10-30T18:19:29.950788,Houston,18,1,old_diesel,100,52.114,161,4.23,1,1.7
2012-10-31T01:06:43.338670,New York,1,2,sedan,90,13.96,20,3.21,0,1.4
2012-10-31T01:16:54.679514,San Francisco,1,2,bus,70,46.802,15,3.16,1,1.2
2012-10-31T02:08:23.511153,New York,2,2,hybrid,10,7.222,18,2.77,0,1.4
2012-10-31T15:05:47.579327,Rural Midwest,15,2,suv,30,20.439,11,2.98,0,0.9
2012-10-31T16:07:43.153720,San Francisco,16,2,sedan,90,12.132,57,2.63,0,1.2
2012-10-31T16:49:13.743942,Houston,16,2,sedan,100,13.285,49,3.18,0,1.7
2012-10-31T18:36:22.725586,Los Angeles,18,2,suv,60,24.209,149,3.92,0,1.6
2012-10-31T19:30:27.382818,Detroit,19,2,suv,30,26.092,126,4.14,0,1.5
2012-10-31T21:52:41.688016,Chicago,21,2,truck,70,34.521,65,3.4,1,1.3
2012-11-01T00:34:56.692362,San Francisco,0,3,sedan,90,9.895,18,3.07,0,1.2
2012-11-01T01:55:55.772472,Houston,1,3,suv,90,17.906,18,3.29,0,1.7
2012-11-01T06:22:29.163505,Houston,6,3,sedan,100,13.182,71,3.54,0,1.7
2012-11-01T10:27:48.319401,Houston,10,3,bus,40,43.598,59,3.39,1,1.7
2012-11-01T16:09:11.341772,San Francisco,16,3,sedan,100,11.591,58,2.62,0,1.2
2012-11-01T17:19:27.453826,Los Angeles,17,3,suv,50,18.121,167,5.0,0,1.6
2012-11-01T17:40:25.648294,New York,17,3,sedan,80,16.123,154,4.73,0,1.4
2012-11-01T20:13:16.241648,Chicago,20,3,sedan,20,12.997,44,2.76,0,1.3
2012-11-01T22:59:51.301647,New York,22,3,suv,10,26.965,24,2.42,0,1.4
2012-11-02T01:22:49.666869,New York,1,4,sedan,80,12.727,21,3.42,0,1.4
2012-11-02T02:52:28.144301,Boston,2,4,truck,10,45.647,14,2.89,1,1.1
2012-11-02T14:07:41.480023,San Francisco,14,4,old_diesel,40,53.589,43,3.88,1,1.2
2012-11-02T22:45:03.354069,Boston,22,4,old_diesel,50,47.468,11,2.51,1,1.1
2012-11-02T23:53:21.324136,San Francisco,23,4,hybrid,90,10.224,12,2.54,0,1.2
2012-11-02T23:56:00.086037,Boston,23,4,hybrid,60,5.224,13,2.51,0,1.1
2012-11-03T01:17:24.979342,New York,1,5,old_diesel,80,50.016,19,3.21,1,1.4
2012-11-03T09:48:21.194596,New York,9,5,sedan,50,12.195,117,3.47,0,1.4
2012-11-04T01:03:09.054499,New York,1,6,hybrid,60,7.581,14,2.92,0,1.4
2012-11-04T03:22:55.311336,Detroit,3,6,truck,90,48.307,10,2.68,1,1.5
2012-11-04T06:58:04.531615,Rural Midwest,6,6,suv,20,29.605,9,2.56,0,0.9
2012-11-04T07:08:20.168542,San Francisco,7,6,truck,90,34.683,66,3.29,1,1.2
2012-11-04T18:04:23.582608,Detroit,18,6,bus,60,33.121,45,3.74,1,1.5
2012-11-05T02:39:36.627748,San Francisco,2,0,suv,50,24.78,12,2.91,0,1.2
2012-11-05T03:13:38.613055,Los Angeles,3,0,suv,80,25.406,28,2.66,0,1.6
2012-11-05T10:48:02.875277,Houston,10,0,sedan,80,10.755,66,3.91,0,1.7
2012-11-05T11:38:02.699900,New York,11,0,bus,30,46.529,90,3.87,1,1.4
2012-11-05T15:14:31.697055,Rural Midwest,15,0,sedan,70,14.918,9,2.72,0,0.9
2012-11-06T11:48:43.739415,Boston,11,1,truck,80,44.819,49,2.6,1,1.1
2012-11-06T15:02:58.079099,Chicago,15,1,hybrid,80,6.044,75,3.48,0,1.3
2012-11-06T17:22:28.544432,Houston,17,1,suv,60,21.309,107,3.72,0,1.7
2012-11-07T03:50:11.284993,San Francisco,3,2,suv,20,22.293,15,2.78,0,1.2
2012-11-07T13:55:38.879429,San Francisco,13,2,suv,70,22.8,57,3.72,0,1.2
2012-11-08T00:44:39.291948,Detroit,0,3,sedan,80,10.726,10,2.78,0,1.5
2012-11-08T13:06:40.209383,San Francisco,13,3,suv,20,25.195,53,3.42,0,1.2
2012-11-08T15:45:59.455233,Detroit,15,3,sedan,30,15.61,36,2.7,0,1.5
2012-11-09T00:22:57.127702,Boston,0,4,sedan,60,13.021,13,2.76,0,1.1
2012-11-09T18:16:03.579269,San Francisco,18,4,suv,30,29.386,103,3.94,0,1.2
2012-11-09T23:34:26.363490,Boston,23,4,sedan,30,10.669,13,2.67,0,1.1
2012-11-10T06:46:35.346156,Rural Midwest,6,5,suv,100,18.909,6,2.58,0,0.9
2012-11-10T07:41:32.539477,New York,7,5,old_diesel,90,68.785,123,3.45,1,1.4
2012-11-10T13:06:04.738341,Boston,13,5,suv,70,23.411,35,2.86,0,1.1
2012-11-10T15:13:08.872994,Houston,15,5,sedan,90,11.827,63,3.11,0,1.7
2012-11-11T02:04:30.508777,Detroit,2,6,sedan,20,14.21,9,2.44,0,1.5
2012-11-11T02:28:55.206911,Boston,2,6,sedan,20,13.864,8,2.06,0,1.1
2012-11-11T02:51:51.801616,Chicago,2,6,sedan,40,15.944,10,2.78,0,1.3
2012-11-11T08:31:27.891351,Houston,8,6,sedan,20,12.438,80,3.41,0,1.7
2012-11-12T00:52:22.674831,Rural Midwest,0,0,old_diesel,100,50.135,3,2.24,1,0.9
2012-11-12T01:18:42.841226,Houston,1,0,sedan,20,11.918,18,2.33,0,1.7
2012-11-12T04:22:52.737135,Rural Midwest,4,0,sedan,10,9.904,3,2.79,0,0.9
2012-11-12T10:25:39.021461,Houston,10,0,bus,20,44.837,67,3.67,1,1.7
2012-11-13T06:41:25.120837,Houston,6,1,truck,70,30.781,73,3.35,1,1.7
2012-11-13T07:04:08.879449,Houston,7,1,bus,40,47.543,141,4.29,1,1.7
2012-11-13T09:13:29.846365,New York,9,1,sedan,30,11.638,150,4.32,0,1.4
2012-11-13T14:55:10.816544,Los Angeles,14,1,suv,40,24.863,58,2.47,0,1.6
2012-11-13T17:16:31.926729,Rural Midwest,17,1,sedan,10,10.122,19,2.74,0,0.9
2012-11-13T17:38:25.081669,Chicago,17,1,sedan,100,14.098,76,2.86,0,1.3
2012-11-13T20:04:54.394051,Rural Midwest,20,1,suv,20,23.759,11,2.68,0,0.9
2012-11-14T19:06:23.729866,Houston,19,2,bus,90,56.806,152,3.82,1,1.7
2012-11-15T04:31:08.776756,Boston,4,3,bus,70,47.449,13,2.92,1,1.1
2012-11-15T10:57:37.807640,Los Angeles,10,3,truck,90,48.84,68,2.59,1,1.6
2012-11-15T21:59:15.161759,Chicago,21,3,suv,60,23.791,73,3.56,0,1.3
2012-11-15T22:10:40.224495,Houston,22,3,sedan,90,16.795,15,2.01,0,1.7
2012-11-16T10:36:41.661320,Chicago,10,4,sedan,100,15.495,46,3.38,0,1.3
2012-11-16T17:24:31.545065,Houston,17,4,sedan,80,15.028,133,4.78,0,1.7
2012-11-17T02:29:04.677855,Los Angeles,2,5,sedan,70,10.613,17,3.73,0,1.6
2012-11-17T07:24:46.383855,Chicago,7,5,sedan,100,14.463,101,3.57,0,1.3
2012-11-17T07:50:25.094124,San Francisco,7,5,sedan,10,11.113,97,3.79,0,1.2
2012-11-17T09:59:06.212810,New York,9,5,sedan,100,12.879,128,3.68,0,1.4
2012-11-17T18:39:48.280959,Rural Midwest,18,5,suv,100,26.767,31,2.95,0,0.9
2012-11-18T05:27:18.509820,Houston,5,6,truck,40,39.634,15,2.31,1,1.7
2012-11-18T07:29:41.683780,Chicago,7,6,truck,50,39.634,77,3.45,1,1.3
2012-11-18T12:12:49.679943,New York,12,6,sedan,90,11.785,36,3.21,0,1.4
2012-11-18T14:15:01.541522,Los Angeles,14,6,hybrid,10,6.443,33,2.71,0,1.6
2012-11-19T03:00:00.432157,Detroit,3,0,sedan,70,12.833,16,1.77,0,1.5
2012-11-19T03:23:17.854508,Houston,3,0,suv,30,22.027,14,2.17,0,1.7
2012-11-19T05:58:16.262439,Chicago,5,0,sedan,60,13.307,14,3.5,0,1.3
2012-11-19T12:08:53.592083,Houston,12,0,bus,60,44.642,29,2.99,1,1.7
2012-11-19T12:35:54.069317,New York,12,0,sedan,30,12.031,77,3.44,0,1.4
2012-11-19T13:34:29.121216,Los Angeles,13,0,suv,50,19.09,87,4.21,0,1.6
2012-11-20T02:16:16.255088,New York,2,1,sedan,10,14.603,13,2.59,0,1.4
2012-11-20T03:31:02.420746,Los Angeles,3,1,sedan,50,11.98,16,2.98,0,1.6
2012-11-20T07:10:57.570679,Chicago,7,1,sedan,40,14.558,135,3.86,0,1.3
2012-11-20T13:13:31.703718,Detroit,13,1,hybrid,70,8.335,52,2.84,0,1.5
2012-11-20T14:00:02.388997,Rural Midwest,14,1,sedan,70,10.352,7,1.29,0,0.9
2012-11-20T20:07:53.953770,Los Angeles,20,1,sedan,80,12.201,98,3.84,0,1.6
2012-11-21T04:03:45.662640,Chicago,4,2,truck,90,28.657,10,2.55,0,1.3
2012-11-21T16:48:27.815118,Rural Midwest,16,2,suv,70,22.375,9,2.68,0,0.9
2012-11-21T19:43:55.399705,Los Angeles,19,2,sedan,10,11.755,133,4.15,0,1.6
2012-11-21T21:06:41.850178,San Francisco,21,2,suv,40,24.175,55,2.83,0,1.2
2012-11-21T21:18:13.409603,San Francisco,21,2,truck,10,32.624,68,3.11,1,1.2
2012-11-22T01:22:54.941078,New York,1,3,suv,40,23.217,24,2.78,0,1.4
2012-11-22T03:16:28.081464,Chicago,3,3,hybrid,70,10.447,17,2.76,0,1.3
2012-11-22T20:50:24.401080,New York,20,3,old_diesel,20,51.446,77,3.81,1,1.4
2012-11-23T02:47:52.532818,Detroit,2,4,bus,30,50.43,13,2.66,1,1.5
2012-11-23T05:21:23.870659,Houston,5,4,truck,20,32.504,14,2.27,1,1.7
2012-11-23T06:55:33.489543,Boston,6,4,sedan,30,11.451,41,3.26,0,1.1
2012-11-23T12:30:38.538075,Rural Midwest,12,4,suv,50,17.854,7,2.63,0,0.9
2012-11-23T15:36:46.662748,Detroit,15,4,sedan,40,13.098,42,2.83,0,1.5
2012-11-24T00:36:51.638005,Detroit,0,5,suv,60,26.47,12,2.5,0,1.5
2012-11-24T05:09:15.276700,New York,5,5,sedan,10,10.204,20,2.67,0,1.4
2012-11-24T08:28:03.988993,Detroit,8,5,suv,50,27.438,62,3.05,0,1.5
2012-11-24T19:16:11.768884,San Francisco,19,5,truck,70,39.976,108,3.18,1,1.2
2012-11-25T05:17:59.155494,Los Angeles,5,6,suv,30,22.861,17,2.82,0,1.6
2012-11-25T08:00:46.066439,New York,8,6,hybrid,20,7.617,121,3.07,0,1.4
2012-11-25T14:54:32.658453,Rural Midwest,14,6,suv,10,26.285,5,2.17,0,0.9
2012-11-26T21:43:58.730896,Detroit,21,0,hybrid,100,8.358,45,2.66,0,1.5
2012-11-27T00:21:27.316909,Houston,0,1,sedan,30,13.657,20,2.94,0,1.7
2012-11-27T10:32:28.627949,Chicago,10,1,sedan,50,13.285,71,2.69,0,1.3
2012-11-27T12:59:39.528158,Houston,12,1,old_diesel,40,53.66,53,2.3,1,1.7
2012-11-27T17:25:48.281223,Houston,17,1,sedan,30,11.427,131,4.64,0,1.7
2012-11-27T18:03:02.177989,Houston,18,1,suv,40,29.36,162,4.1,0,1.7
2012-11-28T07:18:21.869629,Boston,7,2,sedan,70,13.315,81,3.49,0,1.1
2012-11-28T22:16:01.113981,Houston,22,2,hybrid,20,8.65,13,2.96,0,1.7
2012-11-28T23:11:44.711997,Boston,23,2,truck,80,44.901,15,3.03,1,1.1
2012-11-29T01:07:20.465766,Detroit,1,3,sedan,20,12.701,12,3.18,0,1.5
2012-11-29T02:01:35.347116,Rural Midwest,2,3,sedan,60,12.204,3,2.42,0,0.9
2012-11-29T10:07:30.548913,Detroit,10,3,suv,50,17.572,69,3.33,0,1.5
2012-11-29T13:45:13.822011,Houston,13,3,truck,100,35.571,58,2.96,1,1.7
2012-11-29T20:28:29.033568,Detroit,20,3,truck,80,44.13,18,2.49,1,1.5
2012-11-29T21:05:03.445109,Boston,21,3,hybrid,50,8.582,39,3.31,0,1.1
2012-11-29T21:22:31.456776,Boston,21,3,sedan,80,12.736,38,2.6,0,1.1
2012-11-30T00:35:17.099973,Chicago,0,4,sedan,10,11.015,13,2.21,0,1.3
2012-11-30T02:25:54.052882,Houston,2,4,bus,90,48.91,19,2.28,1,1.7
